Tỉnh Thành Phố,Quận Huyện,Phường Xã,Cấp,district_level,province_level
Phú Thọ,Lâm Thao,Vĩnh Lại,Xã,Huyện,Tỉnh
Phú Thọ,Lâm Thao,Tứ,Xã,Huyện,Tỉnh
Phú Thọ,Lâm Thao,Bản Nguyên,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Thanh Sơn,Thị Trấn,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Sơn Hùng,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Địch Quả,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Giáp Lai,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Thục Luyện,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Võ Miếu,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Thạch Khoán,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Cự Thắng,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Tất Thắng,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Văn Miếu,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Cự Đồng,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Thắng Sơn,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Tân Minh,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Hương Cần,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Khả Cửu,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Đông Cửu,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Tân Lập,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Yên Lãng,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Yên Lương,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Thượng Cửu,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Lương Nha,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Yên Sơn,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Sơn,Tinh Nhuệ,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Đào Xá,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Thạch Đồng,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Xuân Lộc,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Tân Phương,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Thanh Thủy,Thị Trấn,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Sơn Thủy,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Bảo Yên,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Đoan Hạ,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Đồng Trung,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Hoàng Xá,Xã,Huyện,Tỉnh
Phú Thọ,Thanh Thuỷ,Tu Vũ,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Thu Cúc,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Thạch Kiệt,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Thu Ngạc,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Kiệt Sơn,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Đồng Sơn,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Lai Đồng,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Tân Phú,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Mỹ Thuận,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Tân Sơn,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Xuân Đài,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Minh Đài,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Văn Luông,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Xuân Sơn,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Long Cốc,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Kim Thượng,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Tam Thanh,Xã,Huyện,Tỉnh
Phú Thọ,Tân Sơn,Vinh Tiền,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Tích Sơn,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Liên Bảo,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Hội Hợp,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Đống Đa,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Ngô Quyền,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Đồng Tâm,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Định Trung,Xã,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Khai Quang,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Vĩnh Yên,Thanh Trù,Xã,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Trưng Trắc,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Hùng Vương,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Trưng Nhị,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Phúc Thắng,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Xuân Hoà,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Đồng Xuân,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Ngọc Thanh,Xã,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Cao Minh,Xã,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Nam Viêm,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Phúc Yên,Tiền Châu,Phường,Thành Phố,Tỉnh
Vĩnh Phúc,Lập Thạch,Lập Thạch,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Quang Sơn,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Ngọc Mỹ,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Hợp Lý,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Bắc Bình,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Thái Hòa,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Hoa Sơn,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Liễn Sơn,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Xuân Hòa,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Vân Trục,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Liên Hòa,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Tử Du,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Bàn Giản,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Xuân Lôi,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Đồng Ích,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Tiên Lữ,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Văn Quán,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Đình Chu,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Triệu Đề,Xã,Huyện,Tỉnh
Vĩnh Phúc,Lập Thạch,Sơn Đông,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Hợp Hòa,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Hoàng Hoa,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Đồng Tĩnh,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Kim Long,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Hướng Đạo,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Đạo Tú,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,An Hòa,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Thanh Vân,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Duy Phiên,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Hoàng Đan,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Hoàng Lâu,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Vân Hội,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Dương,Hợp Thịnh,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Tam Đảo,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Hợp Châu,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Đạo Trù,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Yên Dương,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Bồ Lý,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Đại Đình,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Tam Quan,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Hồ Sơn,Xã,Huyện,Tỉnh
Vĩnh Phúc,Tam Đảo,Minh Quang,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Hương Canh,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Gia Khánh,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Trung Mỹ,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Bá Hiến,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Thiện Kế,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Hương Sơn,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Tam Hợp,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Quất Lưu,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Sơn Lôi,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Đạo Đức,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Tân Phong,Xã,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Thanh Lãng,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Bình Xuyên,Phú Xuân,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Yên Lạc,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Đồng Cương,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Đồng Văn,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Bình Định,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Trung Nguyên,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Tề Lỗ,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Tam Hồng,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Yên Đồng,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Văn Tiến,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Nguyệt Đức,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Yên Phương,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Hồng Phương,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Trung Kiên,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Liên Châu,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Đại Tự,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Hồng Châu,Xã,Huyện,Tỉnh
Vĩnh Phúc,Yên Lạc,Trung Hà,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Vĩnh Tường,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Kim Xá,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Yên Bình,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Chấn Hưng,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Nghĩa Hưng,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Yên Lập,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Việt Xuân,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Bồ Sao,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Đại Đồng,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Tân Tiến,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Lũng Hoà,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Cao Đại,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Thổ Tang,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Vĩnh Sơn,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Bình Dương,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Tân Phú,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Thượng Trưng,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Vũ Di,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Lý Nhân,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Tuân Chính,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Vân Xuân,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Tam Phúc,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Tứ Trưng,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Ngũ Kiên,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,An Tường,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Vĩnh Thịnh,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Phú Đa,Xã,Huyện,Tỉnh
Vĩnh Phúc,Vĩnh Tường,Vĩnh Ninh,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Lãng Công,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Quang Yên,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Bạch Lưu,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Hải Lựu,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Đồng Quế,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Nhân Đạo,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Đôn Nhân,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Phương Khoan,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Tân Lập,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Nhạo Sơn,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Tam Sơn,Thị Trấn,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Như Thụy,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Yên Thạch,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Đồng Thịnh,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Tứ Yên,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Đức Bác,Xã,Huyện,Tỉnh
Vĩnh Phúc,Sông Lô,Cao Phong,Xã,Huyện,Tỉnh
Bắc Ninh,Bắc Ninh,Vũ Ninh,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Đáp Cầu,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Thị Cầu,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Kinh Bắc,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Vệ An,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Tiền An,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Đại Phúc,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Ninh Xá,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Suối Hoa,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Võ Cường,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Hòa Long,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Vạn An,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Khúc Xuyên,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Phong Khê,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Kim Chân,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Vân Dương,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Nam Sơn,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Khắc Niệm,Phường,Thành Phố,Tỉnh
Bắc Ninh,Bắc Ninh,Hạp Lĩnh,Phường,Thành Phố,Tỉnh
Bắc Ninh,Yên Phong,Chờ,Thị Trấn,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Dũng Liệt,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Tam Đa,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Tam Giang,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Yên Trung,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Thụy Hòa,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Hòa Tiến,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Đông Tiến,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Yên Phụ,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Trung Nghĩa,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Đông Phong,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Long Châu,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Văn Môn,Xã,Huyện,Tỉnh
Bắc Ninh,Yên Phong,Đông Thọ,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Phố Mới,Thị Trấn,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Việt Thống,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Đại Xuân,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Nhân Hòa,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Bằng An,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Phương Liễu,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Quế Tân,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Phù Lương,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Phù Lãng,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Phượng Mao,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Việt Hùng,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Ngọc Xá,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Châu Phong,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Bồng Lai,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Cách Bi,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Đào Viên,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Yên Giả,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Mộ Đạo,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Đức Long,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Chi Lăng,Xã,Huyện,Tỉnh
Bắc Ninh,Quế Võ,Hán Quảng,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Lim,Thị Trấn,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Phú Lâm,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Nội Duệ,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Liên Bão,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Hiên Vân,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Hoàn Sơn,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Lạc Vệ,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Việt Đoàn,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Phật Tích,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Tân Chi,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Đại Đồng,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Tri Phương,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Minh Đạo,Xã,Huyện,Tỉnh
Bắc Ninh,Tiên Du,Cảnh Hưng,Xã,Huyện,Tỉnh
Bắc Ninh,Từ Sơn,Đông Ngàn,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Tam Sơn,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Hương Mạc,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Tương Giang,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Phù Khê,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Đồng Kỵ,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Trang Hạ,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Đồng Nguyên,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Châu Khê,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Tân Hồng,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Đình Bảng,Phường,Thị Xã,Tỉnh
Bắc Ninh,Từ Sơn,Phù Chẩn,Phường,Thị Xã,Tỉnh
Bắc Ninh,Thuận Thành,Hồ,Thị Trấn,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Hoài Thượng,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Đại Đồng Thành,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Mão Điền,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Song Hồ,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Đình Tổ,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,An Bình,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Trí Quả,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Gia Đông,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Thanh Khương,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Trạm Lộ,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Xuân Lâm,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Hà Mãn,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Ngũ Thái,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Nguyệt Đức,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Ninh Xá,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Nghĩa Đạo,Xã,Huyện,Tỉnh
Bắc Ninh,Thuận Thành,Song Liễu,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Gia Bình,Thị Trấn,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Vạn Ninh,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Thái Bảo,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Giang Sơn,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Cao Đức,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Đại Lai,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Song Giang,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Bình Dương,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Lãng Ngâm,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Nhân Thắng,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Xuân Lai,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Đông Cứu,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Đại Bái,Xã,Huyện,Tỉnh
Bắc Ninh,Gia Bình,Quỳnh Phú,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Thứa,Thị Trấn,Huyện,Tỉnh
Bắc Ninh,Lương Tài,An Thịnh,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Trung Kênh,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Phú Hòa,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Mỹ Hương,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Tân Lãng,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Quảng Phú,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Trừng Xá,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Lai Hạ,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Trung Chính,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Minh Tân,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Bình Định,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Phú Lương,Xã,Huyện,Tỉnh
Bắc Ninh,Lương Tài,Lâm Thao,Xã,Huyện,Tỉnh
Hải Dương,Hải Dương,Cẩm Thượng,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Bình Hàn,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Ngọc Châu,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Nhị Châu,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Quang Trung,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Nguyễn Trãi,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Phạm Ngũ Lão,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Trần Hưng Đạo,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Trần Phú,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Thanh Bình,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Tân Bình,Phường,Thành Phố,Tỉnh
Hải Dương,Hải Dương,Lê Thanh Nghị,Phường,Thành Phố,Tỉnh
